customerID,ChurnProbability,RiskSegment,tenure,Contract,MonthlyCharges,TechSupport,OnlineSecurity,PaymentMethod,RetentionAction
1273-MTETI,0.7968009188533643,Very High,4,Month-to-month,88.85,No,No,Electronic check,Priority outreach + long-term contract incentive
2265-CYWIV,0.7967833022656524,Very High,4,Month-to-month,99.6,No,Yes,Electronic check,Priority outreach + long-term contract incentive
5564-NEMQO,0.7965290382943055,Very High,1,Month-to-month,75.3,No,No,Bank transfer (automatic),Priority outreach + long-term contract incentive
3049-NDXFL,0.7960464468559137,Very High,1,Month-to-month,85.8,No,No,Mailed check,Priority outreach + long-term contract incentive
0754-UKWQP,0.7957840375943197,Very High,2,Month-to-month,95.85,No,No,Electronic check,Priority outreach + long-term contract incentive
8779-QRDMV,0.7940240949497761,Very High,1,Month-to-month,39.65,No,No,Electronic check,Priority outreach + long-term contract incentive
8739-XNIKG,0.7938661271331079,Very High,5,Month-to-month,84.0,No,No,Electronic check,Priority outreach + long-term contract incentive
4548-SDBKE,0.7938661271331079,Very High,5,Month-to-month,85.2,No,No,Electronic check,Priority outreach + long-term contract incentive
7488-MXJIV,0.7938661271331079,Very High,4,Month-to-month,85.65,No,No,Electronic check,Priority outreach + long-term contract incentive
4192-GORJT,0.7919373795539842,Very High,5,Month-to-month,94.45,No,No,Electronic check,Priority outreach + long-term contract incentive
8593-WHYHV,0.7919161545280663,Very High,3,Month-to-month,85.3,No,No,Electronic check,Priority outreach + long-term contract incentive
0880-TKATG,0.7917023989514022,Very High,4,Month-to-month,101.15,No,No,Electronic check,Priority outreach + long-term contract incentive
5393-RXQSZ,0.7916099977407048,Very High,1,Month-to-month,79.6,No,No,Electronic check,Priority outreach + long-term contract incentive
1285-OKIPP,0.7916099977407048,Very High,1,Month-to-month,79.9,No,No,Electronic check,Priority outreach + long-term contract incentive
1143-NMNQJ,0.791398150659136,Very High,2,Month-to-month,85.7,No,No,Electronic check,Priority outreach + long-term contract incentive
6474-FVJLC,0.791398150659136,Very High,2,Month-to-month,86.0,No,No,Electronic check,Priority outreach + long-term contract incentive
6969-MVBAI,0.7913550046684735,Very High,9,Month-to-month,90.1,No,No,Electronic check,Priority outreach + long-term contract incentive
1448-PWKYE,0.7910280508047252,Very High,1,Month-to-month,80.0,No,No,Electronic check,Priority outreach + long-term contract incentive
1624-NALOJ,0.7904058026221232,Very High,5,Month-to-month,89.8,No,No,Electronic check,Priority outreach + long-term contract incentive
3727-RJMEO,0.7899534729161468,Very High,6,Month-to-month,82.85,No,No,Electronic check,Priority outreach + long-term contract incentive
2205-YMZZJ,0.7889800611207236,Very High,7,Month-to-month,84.8,No,No,Electronic check,Priority outreach + long-term contract incentive
0697-ZMSWS,0.7874909404854048,Very High,4,Month-to-month,85.65,No,No,Electronic check,Priority outreach + long-term contract incentive
7330-WZLNC,0.787403290606556,Very High,5,Month-to-month,90.8,No,No,Electronic check,Priority outreach + long-term contract incentive
6892-EZDTG,0.787403290606556,Very High,4,Month-to-month,91.65,No,No,Electronic check,Priority outreach + long-term contract incentive
3462-BJQQA,0.787403290606556,Very High,6,Month-to-month,89.75,No,No,Electronic check,Priority outreach + long-term contract incentive
8780-IXSTS,0.787403290606556,Very High,6,Month-to-month,90.1,No,No,Electronic check,Priority outreach + long-term contract incentive
3643-AHCFP,0.7860507142658181,Very High,7,Month-to-month,95.6,No,No,Bank transfer (automatic),Priority outreach + long-term contract incentive
9019-QVLZD,0.7860090554814682,Very High,1,Month-to-month,79.55,No,No,Electronic check,Priority outreach + long-term contract incentive
4929-XIHVW,0.7838557551444196,Very High,2,Month-to-month,95.5,No,No,Credit card (automatic),Priority outreach + long-term contract incentive
9957-YODKZ,0.7831282596407251,Very High,6,Month-to-month,80.8,No,No,Electronic check,Priority outreach + long-term contract incentive
8972-HJWNV,0.7829035923701645,Very High,7,Month-to-month,84.55,No,No,Electronic check,Priority outreach + long-term contract incentive
2867-UIMSS,0.7815579878347304,Very High,1,Month-to-month,80.5,No,No,Electronic check,Priority outreach + long-term contract incentive
8622-ZLFKO,0.7808833941204348,Very High,6,Month-to-month,90.75,No,No,Electronic check,Priority outreach + long-term contract incentive
4228-ZGYUW,0.7808833941204348,Very High,4,Month-to-month,90.05,No,No,Electronic check,Priority outreach + long-term contract incentive
8337-UPOAQ,0.7808017812627328,Very High,10,Month-to-month,89.8,No,No,Electronic check,Priority outreach + long-term contract incentive
4274-OWWYO,0.7806724769490405,Very High,1,Month-to-month,74.35,No,No,Electronic check,Priority outreach + long-term contract incentive
3765-JXVKY,0.7806724769490405,Very High,1,Month-to-month,74.7,No,No,Electronic check,Priority outreach + long-term contract incentive
1925-TIBLE,0.779410955139311,Very High,7,Month-to-month,86.5,No,No,Electronic check,Priority outreach + long-term contract incentive
9025-AOMKI,0.7790704549528203,Very High,6,Month-to-month,93.55,No,No,Bank transfer (automatic),Priority outreach + long-term contract incentive
3097-NQYSN,0.7777803036001522,Very High,2,Month-to-month,86.85,No,No,Mailed check,Priority outreach + long-term contract incentive
8357-EQXFO,0.7773848815315048,Very High,7,Month-to-month,95.35,No,No,Electronic check,Priority outreach + long-term contract incentive
4952-YSOGZ,0.7766686880884047,Very High,4,Month-to-month,85.95,No,No,Electronic check,Priority outreach + long-term contract incentive
7398-SKNQZ,0.776277085885964,Very High,3,Month-to-month,94.9,No,No,Electronic check,Priority outreach + long-term contract incentive
8945-GRKHX,0.7760267766467128,Very High,1,Month-to-month,78.65,No,No,Electronic check,Priority outreach + long-term contract incentive
7938-OUHIO,0.7752318234516443,Very High,3,Month-to-month,98.7,Yes,No,Electronic check,Priority outreach + long-term contract incentive
3296-SILRA,0.7752024352164535,Very High,1,Month-to-month,76.4,No,No,Mailed check,Priority outreach + long-term contract incentive
7526-BEZQB,0.7746182052948566,Very High,12,Month-to-month,96.05,No,No,Electronic check,Priority outreach + long-term contract incentive
1724-BQUHA,0.773931153816405,Very High,5,Month-to-month,89.5,No,No,Electronic check,Priority outreach + long-term contract incentive
8414-MYSHR,0.773931153816405,Very High,5,Month-to-month,91.4,No,No,Electronic check,Priority outreach + long-term contract incentive
0812-WUPTB,0.7723238206222536,Very High,1,Month-to-month,70.85,No,No,Mailed check,Priority outreach + long-term contract incentive
9172-ANCRX,0.7722195878524641,Very High,10,Month-to-month,98.7,No,Yes,Electronic check,Priority outreach + long-term contract incentive
1304-NECVQ,0.7718917501778159,Very High,2,Month-to-month,78.55,No,No,Electronic check,Priority outreach + long-term contract incentive
5419-CONWX,0.771661995418487,Very High,4,Month-to-month,99.8,No,No,Credit card (automatic),Priority outreach + long-term contract incentive
6086-ESGRL,0.7714143852702723,Very High,1,Month-to-month,80.15,No,No,Credit card (automatic),Priority outreach + long-term contract incentive
6702-OHFWR,0.771195975469828,Very High,1,Month-to-month,43.3,No,No,Electronic check,Priority outreach + long-term contract incentive
9399-APLBT,0.7711739384823336,Very High,1,Month-to-month,74.7,No,No,Electronic check,Priority outreach + long-term contract incentive
2081-VEYEH,0.7711483451754234,Very High,3,Month-to-month,107.95,Yes,No,Electronic check,Priority outreach + long-term contract incentive
5519-NPHVG,0.7710685206428475,Very High,12,Month-to-month,94.2,No,No,Electronic check,Priority outreach + long-term contract incentive
2982-VPSGI,0.7710685206428475,Very High,11,Month-to-month,94.0,No,No,Electronic check,Priority outreach + long-term contract incentive
3801-HMYNL,0.771067854292391,Very High,1,Month-to-month,89.15,No,No,Mailed check,Priority outreach + long-term contract incentive
1075-BGWOH,0.7708815589290646,Very High,16,Month-to-month,98.75,No,No,Electronic check,Priority outreach + long-term contract incentive
2777-PHDEI,0.770751904294026,Very High,1,Month-to-month,78.05,No,No,Electronic check,Priority outreach + long-term contract incentive
6372-RFVNS,0.770751904294026,Very High,1,Month-to-month,78.8,No,No,Electronic check,Priority outreach + long-term contract incentive
6960-HVYXR,0.7693779330477216,Very High,1,Month-to-month,76.0,No,No,Electronic check,Priority outreach + long-term contract incentive
6734-GMPVK,0.7686940491183372,Very High,5,Month-to-month,105.3,No,No,Electronic check,Priority outreach + long-term contract incentive
9451-LPGOO,0.768430386403199,Very High,7,Month-to-month,86.8,No,No,Electronic check,Priority outreach + long-term contract incentive
2034-GDRCN,0.76809728696844,Very High,2,Month-to-month,90.4,No,No,Electronic check,Priority outreach + long-term contract incentive
5054-IEXZT,0.7677326324345917,Very High,1,Month-to-month,75.35,No,No,Electronic check,Priority outreach + long-term contract incentive
5196-SGOAK,0.7673602778396116,Very High,1,Month-to-month,75.7,No,No,Electronic check,Priority outreach + long-term contract incentive
2642-DTVCO,0.7656000543631806,Very High,9,Month-to-month,85.05,No,No,Electronic check,Priority outreach + long-term contract incentive
5383-MMTWC,0.7656000543631806,Very High,8,Month-to-month,84.0,No,No,Electronic check,Priority outreach + long-term contract incentive
9965-YOKZB,0.7656000543631806,Very High,9,Month-to-month,83.85,No,No,Electronic check,Priority outreach + long-term contract incentive
8058-JMEQO,0.7656000543631806,Very High,9,Month-to-month,84.45,No,No,Electronic check,Priority outreach + long-term contract incentive
1389-CXMLU,0.764852177532894,Very High,3,Month-to-month,91.05,No,No,Electronic check,Priority outreach + long-term contract incentive
0680-DFNNY,0.7645888116597453,Very High,15,Month-to-month,101.1,No,No,Electronic check,Priority outreach + long-term contract incentive
7908-QCBCA,0.7644175221895593,Very High,1,Month-to-month,69.4,No,No,Mailed check,Priority outreach + long-term contract incentive
9985-MWVIX,0.7644175221895593,Very High,1,Month-to-month,70.15,No,No,Mailed check,Priority outreach + long-term contract incentive
5032-MIYKT,0.7644175221895593,Very High,1,Month-to-month,70.7,No,No,Mailed check,Priority outreach + long-term contract incentive
8042-JVNFH,0.7644175221895593,Very High,1,Month-to-month,71.35,No,No,Mailed check,Priority outreach + long-term contract incentive
9617-INGJY,0.7644175221895593,Very High,1,Month-to-month,70.6,No,No,Mailed check,Priority outreach + long-term contract incentive
3066-RRJIO,0.7644175221895593,Very High,1,Month-to-month,69.95,No,No,Mailed check,Priority outreach + long-term contract incentive
2619-WFQWU,0.7644175221895593,Very High,1,Month-to-month,70.15,No,No,Mailed check,Priority outreach + long-term contract incentive
6140-QNRQQ,0.7644175221895593,Very High,1,Month-to-month,71.55,No,No,Mailed check,Priority outreach + long-term contract incentive
2024-BASKD,0.7644175221895593,Very High,1,Month-to-month,74.6,No,No,Mailed check,Priority outreach + long-term contract incentive
0968-GSIKN,0.7644175221895593,Very High,1,Month-to-month,70.8,No,No,Mailed check,Priority outreach + long-term contract incentive
2672-HUYVI,0.7638838528086411,Very High,6,Month-to-month,91.1,No,No,Electronic check,Priority outreach + long-term contract incentive
9611-CTWIH,0.7638838528086411,Very High,3,Month-to-month,89.45,No,No,Electronic check,Priority outreach + long-term contract incentive
3318-NMQXL,0.7638838528086411,Very High,3,Month-to-month,92.0,No,No,Electronic check,Priority outreach + long-term contract incentive
2990-HWIML,0.7638838528086411,Very High,6,Month-to-month,89.5,No,No,Electronic check,Priority outreach + long-term contract incentive
1062-LHZOD,0.7637822977540922,Very High,1,Month-to-month,69.9,No,No,Mailed check,Priority outreach + long-term contract incentive
0515-YPMCW,0.7637822977540922,Very High,1,Month-to-month,70.45,No,No,Mailed check,Priority outreach + long-term contract incentive
1086-LXKFY,0.7637822977540922,Very High,1,Month-to-month,69.1,No,No,Mailed check,Priority outreach + long-term contract incentive
2920-RNCEZ,0.7637822977540922,Very High,1,Month-to-month,69.95,No,No,Credit card (automatic),Priority outreach + long-term contract incentive
1122-JWTJW,0.7637822977540922,Very High,1,Month-to-month,70.65,No,No,Mailed check,Priority outreach + long-term contract incentive
3902-FOIGH,0.763461774470896,Very High,12,Month-to-month,101.35,No,No,Electronic check,Priority outreach + long-term contract incentive
0023-HGHWL,0.7634291944219027,Very High,1,Month-to-month,25.1,No,No,Electronic check,Priority outreach + long-term contract incentive
7932-WPTDS,0.7634291944219027,Very High,1,Month-to-month,24.8,No,No,Electronic check,Priority outreach + long-term contract incentive
1768-ZAIFU,0.7634291944219027,Very High,1,Month-to-month,25.2,No,No,Electronic check,Priority outreach + long-term contract incentive
1567-DSCIC,0.7629573898404874,Very High,8,Month-to-month,94.0,No,No,Electronic check,Priority outreach + long-term contract incentive
9061-TIHDA,0.7621660656614264,Very High,13,Month-to-month,95.25,No,No,Electronic check,Priority outreach + long-term contract incentive
4951-UKAAQ,0.7608710274213222,Very High,4,Month-to-month,88.95,No,No,Electronic check,Priority outreach + long-term contract incentive
6688-UZPWD,0.7607878567544148,Very High,11,Month-to-month,102.0,No,No,Electronic check,Priority outreach + long-term contract incentive
7779-LGOVN,0.7607842441123752,Very High,10,Month-to-month,86.65,No,No,Electronic check,Priority outreach + long-term contract incentive
6210-KBBPI,0.7604580667630981,Very High,9,Month-to-month,99.45,No,No,Credit card (automatic),Priority outreach + long-term contract incentive
7074-IEVOJ,0.7604394860850708,Very High,3,Month-to-month,79.4,No,No,Electronic check,Priority outreach + long-term contract incentive
0722-SVSFK,0.7598651887945952,Very High,7,Month-to-month,100.4,Yes,No,Electronic check,Priority outreach + long-term contract incentive
8937-RDTHP,0.7593372730785941,Very High,1,Month-to-month,84.6,No,Yes,Mailed check,Priority outreach + long-term contract incentive
7249-WBIYX,0.7585938834266759,Very High,10,Month-to-month,85.6,No,No,Electronic check,Priority outreach + long-term contract incentive
